country_code,year,PIB,country_name,continent_name,pop_active,pop_total,earth_footprint,IHD,pib_per_capta,measure,energy_value,earth_footprint_continent_mean_on_year,pop_active_continent_mean_on_year,pop_total_continent_mean_on_year,IHD_continent_mean_on_year,pib_per_capta_continent_mean_on_year,energy_value_continent_mean_on_year
KAZ,1999,16870817134.7767,Kazakhstan,Europe,7657629,14928426,1.2706948047223723,0.676,1130.1135923356353,PC_PRYENRGSUPPLY,1.67,NA,9156238.902439024,19728768.268292684,0.7746341463414634,14349.889646200758,11.359512195121951
KAZ,1999,16870817134.7767,Kazakhstan,Asia,7657629,14928426,1.2706948047223723,0.676,1130.1135923356353,PC_PRYENRGSUPPLY,1.67,NA,43833603.94871795,94733459.38461539,0.6401282051282051,NA,NA
KEN,1999,12896013576.7324,Kenya,Africa,12147401,31098757,0.614300924519423,0.451,414.67938981395304,PC_PRYENRGSUPPLY,82.94,NA,5298231.605263158,14297066.078947369,0.4363157894736842,NA,NA
KGZ,1999,1249061487.01457,Kyrgyzstan,Asia,2003982,4840400,0.636538026935058,0.587,258.0492287857553,PC_PRYENRGSUPPLY,43.43,NA,43833603.94871795,94733459.38461539,0.6401282051282051,NA,NA
KHM,1999,3517242477.2285,Cambodia,Asia,5422148,11886458,0.5028015666193117,0.407,295.9033277388857,PC_PRYENRGSUPPLY,80.49,NA,43833603.94871795,94733459.38461539,0.6401282051282051,NA,NA
KOR,1999,485248229336.653,"Korea, Republic of",Asia,22327670,46616677,2.489892880142405,0.808,10409.3268882433,PC_PRYENRGSUPPLY,0.45,NA,43833603.94871795,94733459.38461539,0.6401282051282051,NA,NA
KWT,1999,30121879434.954,Kuwait,Asia,965310,1951636,1.5644585414475043,0.786,15434.16878708632,PC_PRYENRGSUPPLY,0,NA,43833603.94871795,94733459.38461539,0.6401282051282051,NA,NA
LAO,1999,1454430642.49183,Lao People's Democratic Republic,Asia,2364467,5235346,0.6882164427066045,0.462,277.809841506527,NA,NA,NA,43833603.94871795,94733459.38461539,0.6401282051282051,NA,NA
LBR,1999,NA,Liberia,Africa,855137,2699712,0.6562007937084788,0.35,NA,NA,NA,NA,5298231.605263158,14297066.078947369,0.4363157894736842,NA,NA
LKA,1999,15656327859.5696,Sri Lanka,Asia,7861810,18663284,0.6280887720412813,0.676,838.8838673606209,PC_PRYENRGSUPPLY,60.16,NA,43833603.94871795,94733459.38461539,0.6401282051282051,NA,NA
LSO,1999,912771290.61298,Lesotho,Africa,891578,2019731,0.8618066495528021,0.469,451.92715792993226,NA,NA,NA,5298231.605263158,14297066.078947369,0.4363157894736842,NA,NA
LTU,1999,10972878636.1675,Lithuania,Europe,1712659,3524238,1.7276837472973319,0.744,3113.5464279561993,PC_PRYENRGSUPPLY,7.87,NA,9156238.902439024,19728768.268292684,0.7746341463414634,14349.889646200758,11.359512195121951
LUX,1999,22235929043.2559,Luxembourg,Europe,181745,430475,8.17673472906278,0.849,51654.402795181835,PC_PRYENRGSUPPLY,1.11,NA,9156238.902439024,19728768.268292684,0.7746341463414634,14349.889646200758,11.359512195121951
LVA,1999,7533187605.09248,Latvia,Europe,1121001,2390482,2.298618783903212,0.716,3151.3258016970967,PC_PRYENRGSUPPLY,31.62,NA,9156238.902439024,19728768.268292684,0.7746341463414634,14349.889646200758,11.359512195121951
MAR,1999,41632027599.8531,Morocco,Africa,9456404,28455509,0.6765170396804189,0.52,1463.056858334641,PC_PRYENRGSUPPLY,11.63,NA,5298231.605263158,14297066.078947369,0.4363157894736842,NA,NA
MDA,1999,1170782957.37443,Moldova (Republic of),Europe,1420842,3647001,NA,0.595,321.0262232926259,PC_PRYENRGSUPPLY,2.91,NA,9156238.902439024,19728768.268292684,0.7746341463414634,14349.889646200758,11.359512195121951
MDV,1999,589239753.610875,Maldives,Asia,85006,273527,NA,0.595,2154.2288461865737,NA,NA,NA,43833603.94871795,94733459.38461539,0.6401282051282051,NA,NA
MEX,1999,600232874042.927,Mexico,North America,38499234,97484832,2.0575293407116853,0.695,6157.192475265557,PC_PRYENRGSUPPLY,11.14,NA,14083413.25,29659752.5625,0.667375,6551.5389757456815,NA
MLI,1999,3439463140.35541,Mali,Africa,3975316,10642936,0.8080313130093136,0.302,323.1686388375736,NA,NA,NA,5298231.605263158,14297066.078947369,0.4363157894736842,NA,NA
MLT,1999,4127313818.33836,Malta,Europe,153400,387578,4.5402318877175,0.78,10648.988896011539,PC_PRYENRGSUPPLY,0,NA,9156238.902439024,19728768.268292684,0.7746341463414634,14349.889646200758,11.359512195121951
MMR,1999,NA,Myanmar,Asia,22414794,46181077,0.556715992098818,0.421,NA,PC_PRYENRGSUPPLY,73.97,NA,43833603.94871795,94733459.38461539,0.6401282051282051,NA,NA
MNG,1999,1057408588.68269,Mongolia,Asia,917227,2376225,3.069127657515284,0.582,444.9951451073404,PC_PRYENRGSUPPLY,3.82,NA,43833603.94871795,94733459.38461539,0.6401282051282051,NA,NA
MOZ,1999,5302532113.25156,Mozambique,Africa,8133962,17244188,0.4436010935514674,0.291,307.4967701147517,PC_PRYENRGSUPPLY,102.39,NA,5298231.605263158,14297066.078947369,0.4363157894736842,NA,NA
MRT,1999,1405662878.85296,Mauritania,Africa,732575,2561585,1.30096487972121,0.441,548.7473102992718,NA,NA,NA,5298231.605263158,14297066.078947369,0.4363157894736842,NA,NA
MUS,1999,4343710332.8144,Mauritius,Africa,513708,1175267,1.3561517160808514,0.667,3695.9349091009954,NA,NA,NA,5298231.605263158,14297066.078947369,0.4363157894736842,NA,NA
MWI,1999,1775921718.10534,Malawi,Africa,4536649,10854322,0.40195628686553814,0.405,163.61424675860363,NA,NA,NA,5298231.605263158,14297066.078947369,0.4363157894736842,NA,NA
MYS,1999,79148947368.4211,Malaysia,Asia,9257649,22661298,2.005029057063447,0.716,3492.6925795875018,PC_PRYENRGSUPPLY,5.86,NA,43833603.94871795,94733459.38461539,0.6401282051282051,NA,NA
NAM,1999,3818954447.99083,Namibia,Africa,567815,1763859,1.232721142335874,0.56,2165.1132250314963,PC_PRYENRGSUPPLY,29.8,NA,5298231.605263158,14297066.078947369,0.4363157894736842,NA,NA
NER,1999,2018193703.06047,Niger,Africa,4485043,10929918,0.7875001297164584,0.25,184.64856763431072,PC_PRYENRGSUPPLY,NA,NA,5298231.605263158,14297066.078947369,0.4363157894736842,NA,NA
NIC,1999,4855717874.68247,Nicaragua,North America,1815283,4991040,0.9717118057134707,0.562,972.8869884197422,PC_PRYENRGSUPPLY,52.96,NA,14083413.25,29659752.5625,0.667375,6551.5389757456815,NA
NLD,1999,446898572341.786,Netherlands,Europe,7963539,15812088,3.366572129768262,0.87,28263.09671068021,PC_PRYENRGSUPPLY,1.68,NA,9156238.902439024,19728768.268292684,0.7746341463414634,14349.889646200758,11.359512195121951
NOR,1999,162286003692.686,Norway,Europe,2380166,4461913,3.0749042302928125,0.911,36371.395787566005,PC_PRYENRGSUPPLY,45.04,NA,9156238.902439024,19728768.268292684,0.7746341463414634,14349.889646200758,11.359512195121951
NPL,1999,5033642384.10596,Nepal,Asia,11896871,23509964,0.4457447156943763,0.439,214.10676699062407,PC_PRYENRGSUPPLY,87.34,NA,43833603.94871795,94733459.38461539,0.6401282051282051,NA,NA
NZL,1999,58762260625.8758,New Zealand,Oceania,1909755,3835100,3.5960545256438707,0.865,15322.223834026701,PC_PRYENRGSUPPLY,28.92,NA,NA,3751661.75,0.663625,NA,NA
PAK,1999,62973855718.8874,Pakistan,Asia,40474333,138624621,0.46023003157806286,0.445,454.2761254430221,PC_PRYENRGSUPPLY,40.26,NA,43833603.94871795,94733459.38461539,0.6401282051282051,NA,NA
PAN,1999,12130252200,Panama,North America,1259482,2971196,1.1903488211476667,0.713,4082.6159566719934,PC_PRYENRGSUPPLY,28.79,NA,14083413.25,29659752.5625,0.667375,6551.5389757456815,NA
PER,1999,50187324567.883,Peru,South America,11750127,26078293,0.9950886951782885,0.675,1924.4865669652152,PC_PRYENRGSUPPLY,28.8,1.542619946833021,13791419.454545455,31158137.636363637,0.6742727272727272,3356.8955492619134,NA
PHL,1999,82995145792.9341,Philippines,Asia,29250922,76325927,0.6847662787998714,0.62,1087.3781564806163,PC_PRYENRGSUPPLY,46.78,NA,43833603.94871795,94733459.38461539,0.6401282051282051,NA,NA
PNG,1999,3477038204.01733,Papua New Guinea,Oceania,2454385,5716161,0.656758350234975,0.445,608.2820627370941,NA,NA,NA,NA,3751661.75,0.663625,NA,NA
POL,1999,169717677900.734,Poland,Europe,17165879,38660271,2.342981993791562,0.778,4389.9764153420965,PC_PRYENRGSUPPLY,4.05,NA,9156238.902439024,19728768.268292684,0.7746341463414634,14349.889646200758,11.359512195121951
PRT,1999,127465545493.288,Portugal,Europe,5181989,10217828,2.5158243134906173,0.779,12474.818082011949,PC_PRYENRGSUPPLY,13.68,NA,9156238.902439024,19728768.268292684,0.7746341463414634,14349.889646200758,11.359512195121951
PRY,1999,8837070235.51892,Paraguay,South America,2214556,5216349,2.2845307510140778,0.625,1694.1102360135262,PC_PRYENRGSUPPLY,163.8,1.542619946833021,13791419.454545455,31158137.636363637,0.6742727272727272,3356.8955492619134,NA
QAT,1999,12393131868.1319,Qatar,Asia,327166,570489,5.124052084342878,0.808,21723.699962894818,PC_PRYENRGSUPPLY,0,NA,43833603.94871795,94733459.38461539,0.6401282051282051,NA,NA
ROU,1999,35952781582.2083,Romania,Europe,11804447,22472040,1.3556794024308378,0.704,1599.8895330467683,PC_PRYENRGSUPPLY,12.12,NA,9156238.902439024,19728768.268292684,0.7746341463414634,14349.889646200758,11.359512195121951
RUS,1999,195907128350.934,Russian Federation,Europe,73091449,147214392,2.3731311719753734,0.709,1330.7607068127822,PC_PRYENRGSUPPLY,3.09,NA,9156238.902439024,19728768.268292684,0.7746341463414634,14349.889646200758,11.359512195121951
RUS,1999,195907128350.934,Russian Federation,Asia,73091449,147214392,2.3731311719753734,0.709,1330.7607068127822,PC_PRYENRGSUPPLY,3.09,NA,43833603.94871795,94733459.38461539,0.6401282051282051,NA,NA
RWA,1999,1898608710.07801,Rwanda,Africa,3619255,7501234,0.420072194676412,0.32,253.10618360632532,NA,NA,NA,5298231.605263158,14297066.078947369,0.4363157894736842,NA,NA
SAU,1999,161716960000,Saudi Arabia,Asia,6033496,20194527,1.1623961104162377,0.738,8007.959780390003,PC_PRYENRGSUPPLY,0,NA,43833603.94871795,94733459.38461539,0.6401282051282051,NA,NA
SDN,1999,10682045258.3647,Sudan,Africa,7583649,26626520,NA,0.396,401.1806746944287,PC_PRYENRGSUPPLY,77.57,NA,5298231.605263158,14297066.078947369,0.4363157894736842,NA,NA
SEN,1999,6512207622.19727,Senegal,Africa,2700219,9568722,0.7243099333760522,0.375,680.5723504348094,PC_PRYENRGSUPPLY,50.29,NA,5298231.605263158,14297066.078947369,0.4363157894736842,NA,NA
SGP,1999,86284660766.9617,Singapore,Asia,2069707,3958723,3.4890363362116,0.809,21796.08443605721,PC_PRYENRGSUPPLY,0.56,NA,43833603.94871795,94733459.38461539,0.6401282051282051,NA,NA
SLB,1999,482214092.308964,Solomon Islands,Oceania,165321,401586,NA,0.463,1200.7741612231603,NA,NA,NA,NA,3751661.75,0.663625,NA,NA
SLE,1999,669384768.87263,Sierra Leone,Africa,1603774,4462378,0.5387579040679327,0.276,150.00629011541156,NA,NA,NA,5298231.605263158,14297066.078947369,0.4363157894736842,NA,NA
SLV,1999,11284197000,El Salvador,North America,2287277,5844846,0.8941230985193646,0.607,1930.6234929029781,PC_PRYENRGSUPPLY,52.9,NA,14083413.25,29659752.5625,0.667375,6551.5389757456815,NA
SRB,1999,18409364146.9794,Serbia,Europe,3380766,7540401,NA,0.704,2441.4303890442166,PC_PRYENRGSUPPLY,15.06,NA,9156238.902439024,19728768.268292684,0.7746341463414634,14349.889646200758,11.359512195121951
STP,1999,NA,Sao Tome and Principe,Africa,43439,139959,0.695996726288331,0.486,NA,NA,NA,NA,5298231.605263158,14297066.078947369,0.4363157894736842,NA,NA
SVK,1999,30415095887.492,Slovakia,Europe,2551618,5396020,1.906224683104736,0.762,5636.579532227827,PC_PRYENRGSUPPLY,2.58,NA,9156238.902439024,19728768.268292684,0.7746341463414634,14349.889646200758,11.359512195121951
SVN,1999,22689994990.1121,Slovenia,Europe,965181,1983045,2.513705519139331,0.819,11441.99702483408,PC_PRYENRGSUPPLY,8.59,NA,9156238.902439024,19728768.268292684,0.7746341463414634,14349.889646200758,11.359512195121951
SWE,1999,271177018783.888,Sweden,Europe,4544043,8857874,3.1568798225564514,0.893,30614.23302971887,PC_PRYENRGSUPPLY,26.64,NA,9156238.902439024,19728768.268292684,0.7746341463414634,14349.889646200758,11.359512195121951
SYR,1999,15873875968.9922,Syrian Arab Republic,Asia,4697332,16013985,0.8500756428714921,0.589,991.2508328808976,PC_PRYENRGSUPPLY,1.55,NA,43833603.94871795,94733459.38461539,0.6401282051282051,NA,NA
TGO,1999,1576094566.48548,Togo,Africa,2167425,4780448,0.581742805170607,0.424,329.69599637638146,PC_PRYENRGSUPPLY,81.38,NA,5298231.605263158,14297066.078947369,0.4363157894736842,NA,NA
THA,1999,126668932159.508,Thailand,Asia,34406892,62298571,1.0029086053621712,0.64,2033.2558215421666,PC_PRYENRGSUPPLY,21.05,NA,43833603.94871795,94733459.38461539,0.6401282051282051,NA,NA
TJK,1999,1086605267.40992,Tajikistan,Asia,1473850,6119661,0.4223371424879926,0.544,177.55971571136374,PC_PRYENRGSUPPLY,59.27,NA,43833603.94871795,94733459.38461539,0.6401282051282051,NA,NA
TON,1999,196686674.669868,Tonga,Oceania,35312,97482,1.2428364052846406,0.676,2017.671720623992,NA,NA,NA,NA,3751661.75,0.663625,NA,NA
TTO,1999,6808982520.75759,Trinidad and Tobago,North America,568265,1263933,1.8842184010270926,0.711,5387.138812545911,PC_PRYENRGSUPPLY,0.51,NA,14083413.25,29659752.5625,0.667375,6551.5389757456815,NA
TUN,1999,22943685719.103,Tunisia,Africa,3179029,9613588,0.9663288143478682,0.645,2386.5892442138147,PC_PRYENRGSUPPLY,12.83,NA,5298231.605263158,14297066.078947369,0.4363157894736842,NA,NA
TUR,1999,255884300638.529,Turkey,Europe,22203014,62287397,1.402730672540756,0.643,4108.123199281052,PC_PRYENRGSUPPLY,15.19,NA,9156238.902439024,19728768.268292684,0.7746341463414634,14349.889646200758,11.359512195121951
TUR,1999,255884300638.529,Turkey,Asia,22203014,62287397,1.402730672540756,0.643,4108.123199281052,PC_PRYENRGSUPPLY,15.19,NA,43833603.94871795,94733459.38461539,0.6401282051282051,NA,NA
TZA,1999,12711213451.034,Tanzania (United Republic of),Africa,15672694,32682239,NA,0.388,388.9333729868997,PC_PRYENRGSUPPLY,94.42,NA,5298231.605263158,14297066.078947369,0.4363157894736842,NA,NA
UGA,1999,5998563257.94659,Uganda,Africa,8092899,22952410,0.8214852761107152,0.384,261.34786098481993,NA,NA,NA,5298231.605263158,14297066.078947369,0.4363157894736842,NA,NA
UKR,1999,31580639045.454,Ukraine,Europe,22982373,49673350,1.5405501332084306,0.667,635.7662417665408,PC_PRYENRGSUPPLY,1.11,NA,9156238.902439024,19728768.268292684,0.7746341463414634,14349.889646200758,11.359512195121951
URY,1999,23983945190.6202,Uruguay,South America,1556646,3308012,2.4316557128357936,0.737,7250.259427904191,PC_PRYENRGSUPPLY,28.45,1.542619946833021,13791419.454545455,31158137.636363637,0.6742727272727272,3356.8955492619134,NA
USA,1999,9630664202000,United States of America,North America,144816843,279040000,5.4414531399649775,0.885,34513.56150372706,PC_PRYENRGSUPPLY,4.67,NA,14083413.25,29659752.5625,0.667375,6551.5389757456815,NA
VEN,1999,97976886247.3172,"Venezuela, Bolivarian Republic of",South America,9983294,23739841,1.4582999620164259,0.67,4127.107938394246,PC_PRYENRGSUPPLY,11.8,1.542619946833021,13791419.454545455,31158137.636363637,0.6742727272727272,3356.8955492619134,NA
VNM,1999,28683659006.7752,Viet Nam,Asia,40890401,79035871,0.49260910818430625,0.567,362.919502801142,PC_PRYENRGSUPPLY,55.53,NA,43833603.94871795,94733459.38461539,0.6401282051282051,NA,NA
WSM,1999,258833766.580017,Samoa,Oceania,35564,173609,1.3311031205148516,0.642,1490.900624852496,NA,NA,NA,NA,3751661.75,0.663625,NA,NA
YEM,1999,7641102523.15082,Yemen,Asia,4017823,16921149,0.43716775483428555,0.434,451.571138765507,PC_PRYENRGSUPPLY,1.73,NA,43833603.94871795,94733459.38461539,0.6401282051282051,NA,NA
ZAF,1999,136631966609.379,South Africa,Africa,16212973,44338543,1.5846333409581443,0.634,3081.5619405756975,PC_PRYENRGSUPPLY,11.34,NA,5298231.605263158,14297066.078947369,0.4363157894736842,NA,NA
ZMB,1999,3404311976.54941,Zambia,Africa,4305948,10140561,0.4612709666072287,0.426,335.7123907197452,PC_PRYENRGSUPPLY,93.13,NA,5298231.605263158,14297066.078947369,0.4363157894736842,NA,NA
ZWE,1999,6858013100,Zimbabwe,Africa,5349126,11822719,0.7903602609854926,0.448,580.07071808101,PC_PRYENRGSUPPLY,54.18,NA,5298231.605263158,14297066.078947369,0.4363157894736842,NA,NA
AGO,2000,9129594818.60749,Angola,Africa,6728180,16395473,0.3776372617343474,0.387,556.836318086553,PC_PRYENRGSUPPLY,74.78,NA,NA,14642146.044444444,0.44184444444444443,NA,NA
ALB,2000,3480355188.60063,Albania,Europe,1350344,3089027,0.813061490633822,0.669,1126.683317627405,PC_PRYENRGSUPPLY,36.48,NA,NA,18163187.377777778,0.7779111111111111,14593.734606820775,NA
AND,2000,1434429703.33518,Andorra,Europe,NA,65390,NA,0.759,21936.530101470868,NA,NA,NA,NA,18163187.377777778,0.7779111111111111,14593.734606820775,NA
ARE,2000,104337372362.151,United Arab Emirates,Asia,1758737,3134062,6.644224891967613,0.798,33291.419366352995,PC_PRYENRGSUPPLY,0.05,NA,40678424.72093023,87763259.97674419,0.6443488372093024,NA,NA
ARG,2000,284203750000,Argentina,South America,16446835,36870787,1.6854398545651779,0.771,7708.100996054139,PC_PRYENRGSUPPLY,8.83,1.5188358932187132,14091555.181818182,31615897.90909091,0.6786363636363637,3435.1594992428545,NA
ARM,2000,1911563665.39006,Armenia,Europe,1284759,3069591,0.6127975273236607,0.647,622.7421390634973,PC_PRYENRGSUPPLY,5.99,NA,NA,18163187.377777778,0.7779111111111111,14593.734606820775,NA
ARM,2000,1911563665.39006,Armenia,Asia,1284759,3069591,0.6127975273236607,0.647,622.7421390634973,PC_PRYENRGSUPPLY,5.99,NA,40678424.72093023,87763259.97674419,0.6443488372093024,NA,NA
ASM,2000,NA,Samoa,Oceania,NA,57821,1.5111648547219145,0.647,NA,NA,NA,NA,NA,2783918.4545454546,0.6511818181818182,NA,NA
AUS,2000,415222633925.768,Australia,Oceania,9601187,19153000,4.3329169995802586,0.898,21679.24784241466,PC_PRYENRGSUPPLY,5.88,NA,NA,2783918.4545454546,0.6511818181818182,NA,NA
AUT,2000,196799778883.361,Austria,Europe,3899049,8011566,3.056439966153069,0.838,24564.45829484036,PC_PRYENRGSUPPLY,22.98,NA,NA,18163187.377777778,0.7779111111111111,14593.734606820775,NA
AZE,2000,5272617196.04517,Azerbaijan,Europe,3498495,8048600,0.9991413739763993,0.64,655.0974326025855,PC_PRYENRGSUPPLY,1.34,NA,NA,18163187.377777778,0.7779111111111111,14593.734606820775,NA
AZE,2000,5272617196.04517,Azerbaijan,Asia,3498495,8048600,0.9991413739763993,0.64,655.0974326025855,PC_PRYENRGSUPPLY,1.34,NA,40678424.72093023,87763259.97674419,0.6443488372093024,NA,NA
BDI,2000,870486065.883137,Burundi,Africa,2664792,6378871,0.4532680814785328,0.303,136.4639708003402,NA,NA,NA,NA,14642146.044444444,0.44184444444444443,NA,NA
BEL,2000,237904919845.218,Belgium,Europe,4411179,10251250,4.136190682360245,0.873,23207.40591100773,PC_PRYENRGSUPPLY,1.1,NA,NA,18163187.377777778,0.7779111111111111,14593.734606820775,NA
BEN,2000,2569186642.86999,Benin,Africa,2720193,6865951,0.5998336685807398,0.398,374.1923941592344,PC_PRYENRGSUPPLY,72.89,NA,NA,14642146.044444444,0.44184444444444443,NA,NA
BFA,2000,2628920056.10098,Burkina Faso,Africa,4801766,11607942,0.5165042775430293,0.286,226.4759813669796,NA,NA,NA,NA,14642146.044444444,0.44184444444444443,NA,NA
BGD,2000,53369787318.6245,Bangladesh,Asia,45978639,127657854,0.3042832903006331,0.468,418.06896831137783,PC_PRYENRGSUPPLY,42.06,NA,40678424.72093023,87763259.97674419,0.6443488372093024,NA,NA
BGR,2000,13153016530.8718,Bulgaria,Europe,3437093,8170172,1.6346841408268968,0.712,1609.882451785813,PC_PRYENRGSUPPLY,4.17,NA,NA,18163187.377777778,0.7779111111111111,14593.734606820775,NA
BHR,2000,9062906914.89362,Bahrain,Asia,305448,664611,5.369209656464012,0.792,13636.408237139649,PC_PRYENRGSUPPLY,0,NA,40678424.72093023,87763259.97674419,0.6443488372093024,NA,NA
BHS,2000,8076470000,Bahamas,North America,157722,298051,3.2846993270162237,0.776,27097.610811572515,NA,NA,NA,NA,24052881.55,0.67965,7645.5350160309,NA
BIH,2000,5505887894.48893,Bosnia and Herzegovina,Europe,1469392,3751176,1.588082052357165,0.672,1467.776477160477,PC_PRYENRGSUPPLY,14.21,NA,NA,18163187.377777778,0.7779111111111111,14593.734606820775,NA
BLR,2000,12736856827.9847,Belarus,Europe,4802875,9979610,2.085790356115143,0.683,1276.2880340999998,PC_PRYENRGSUPPLY,3.33,NA,NA,18163187.377777778,0.7779111111111111,14593.734606820775,NA
BLZ,2000,832072450,Belize,North America,89507,247315,NA,0.677,3364.423710652407,NA,NA,NA,NA,24052881.55,0.67965,7645.5350160309,NA
BOL,2000,8397912509.09679,Bolivia,South America,3688209,8418264,1.4814258517575025,0.608,997.5824598868354,PC_PRYENRGSUPPLY,17.42,1.5188358932187132,14091555.181818182,31615897.90909091,0.6786363636363637,3435.1594992428545,NA
BRA,2000,655420645476.906,Brazil,South America,78573635,174790340,1.655784307694169,0.684,3749.753249961674,PC_PRYENRGSUPPLY,38.85,1.5188358932187132,14091555.181818182,31615897.90909091,0.6786363636363637,3435.1594992428545,NA
